id,target_word,context_string
d001.s027.t012,slate,extent potential republican candidate financial backer realize congressional prisoner dilemma game work disadvantage republican party hinder attempt field competitive congressional candidate
d001.s027.t013,congressional,extent potential republican candidate financial backer realize prisoner dilemma game work disadvantage republican party hinder attempt field competitive slate congressional candidate
d001.s027.t014,candidate,extent potential republican financial backer realize congressional prisoner dilemma game work disadvantage republican party hinder attempt field competitive slate congressional candidate
d001.s028.t000,fifth,theory may provide least partial reason ticket splitting particularly pronounce south
d001.s028.t001,theory,fifth may provide least partial reason ticket splitting particularly pronounce south
d001.s028.t002,provide,fifth theory may least partial reason ticket splitting particularly pronounce south
d001.s028.t003,partial,fifth theory may provide least reason ticket splitting particularly pronounce south
d001.s028.t004,reason,fifth theory may provide least partial ticket splitting particularly pronounce south
d001.s029.t000,extent,democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t001,democratic,extent legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t002,legislator,extent democratic south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t003,hold,extent democratic legislator south disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t004,disproportionate,extent democratic legislator south hold share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t005,share,extent democratic legislator south hold disproportionate power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t006,power,extent democratic legislator south hold disproportionate share congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t007,able,extent democratic legislator south hold disproportionate share power congress since translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t008,translate,extent democratic legislator south hold disproportionate share power congress since able clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t009,such,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t010,local,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t011,benefit,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local respective constituency voter south especially strong incentive keep democrat office
d001.s029.t012,respective,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit constituency voter south especially strong incentive keep democrat office
d001.s029.t013,constituency,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective voter south especially strong incentive keep democrat office
d001.s029.t014,voter,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency south especially strong incentive keep democrat office
d001.s029.t015,have,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t016,strong,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially incentive keep democrat office
d001.s029.t017,incentive,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong keep democrat office
d001.s029.t018,keep,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive democrat office
d001.s029.t019,such,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat office
d001.s029.t020,democrat,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep office
d001.s029.t021,office,extent democratic legislator south hold disproportionate share power congress since able translate clout relatively local benefit respective constituency voter south especially strong incentive keep democrat
d001.s030.t000,theory,finally suggest republican generally fare better senate race campaign house
d001.s030.t001,suggest,finally theory republican generally fare better senate race campaign house
d001.s030.t002,republican,finally theory suggest generally fare better senate race campaign house
d001.s030.t003,fare,finally theory suggest republican generally better senate race campaign house
d001.s030.t004,race,finally theory suggest republican generally fare better senate campaign house
d001.s030.t005,campaign,finally theory suggest republican generally fare better senate race house
d001.s031.t000,local,since benefit matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t001,benefit,since local matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t002,matter,since local benefit national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t003,national,since local benefit matter policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t004,policy,since local benefit matter national making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t005,making,since local benefit matter national policy matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t006,matter,since local benefit national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t007,chamber,since local benefit matter national policy making matter less lower congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t008,pattern,since local benefit matter national policy making matter less lower chamber congress precisely one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t009,expect,since local benefit matter national policy making matter less lower chamber congress precisely pattern one would republican less willing engage local benefit democratic counterpart
d001.s031.t010,republican,since local benefit matter national policy making matter less lower chamber congress precisely pattern one would expect less willing engage local benefit democratic counterpart
d001.s031.t011,willing,since local benefit matter national policy making matter less lower chamber congress precisely pattern one would expect republican less engage local benefit democratic counterpart
d001.s031.t012,engage,since local benefit matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing local benefit democratic counterpart
d001.s031.t013,local,since benefit matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t014,benefit,since local matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic counterpart
d001.s031.t015,democratic,since local benefit matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit counterpart
d001.s031.t016,counterpart,since local benefit matter national policy making matter less lower chamber congress precisely pattern one would expect republican less willing engage local benefit democratic
d001.s032.t000,empirical,support theory
d001.s032.t001,support,empirical theory
d001.s032.t002,theory,empirical support
d001.s033.t000,piece,three evidence corroborate key assumption democratic legislator willing engage local benefit republican colleague
d001.s033.t001,evidence,three piece corroborate key assumption democratic legislator willing engage local benefit republican colleague
d001.s033.t002,corroborate,three piece evidence key assumption democratic legislator willing engage local benefit republican colleague
d001.s033.t003,key,three piece evidence corroborate assumption democratic legislator willing engage local benefit republican colleague
d001.s033.t004,assumption,three piece evidence corroborate key democratic legislator willing engage local benefit republican colleague
d001.s033.t005,democratic,three piece evidence corroborate key assumption legislator willing engage local benefit republican colleague
d001.s033.t006,legislator,three piece evidence corroborate key assumption democratic willing engage local benefit republican colleague
d001.s033.t007,willing,three piece evidence corroborate key assumption democratic legislator engage local benefit republican colleague
d001.s033.t008,engage,three piece evidence corroborate key assumption democratic legislator willing local benefit republican colleague
d001.s033.t009,local,three piece evidence corroborate key assumption democratic legislator willing engage benefit republican colleague
d001.s033.t010,benefit,three piece evidence corroborate key assumption democratic legislator willing engage local republican colleague
d001.s033.t011,republican,three piece evidence corroborate key assumption democratic legislator willing engage local benefit colleague
d001.s033.t012,colleague,three piece evidence corroborate key assumption democratic legislator willing engage local benefit republican
d001.s034.t000,first,economist jame bennett thoma dilorenzo find gop senator turn_back roughly allocate personal staff budget democrat
d001.s034.t001,economist,first jame bennett thoma dilorenzo find gop senator turn_back roughly allocate personal staff budget democrat
d001.s034.t002,find,first economist jame bennett thoma dilorenzo gop senator turn_back roughly allocate personal staff budget democrat
d001.s034.t003,senator,first economist jame bennett thoma dilorenzo find gop turn_back roughly allocate personal staff budget democrat
d001.s034.t004,turn_back,first economist jame bennett thoma dilorenzo find gop senator roughly allocate personal staff budget democrat
d001.s034.t005,allocate,first economist jame bennett thoma dilorenzo find gop senator turn_back roughly personal staff budget democrat
d001.s034.t006,personal,first economist jame bennett thoma dilorenzo find gop senator turn_back roughly allocate staff budget democrat
d001.s034.t007,staff,first economist jame bennett thoma dilorenzo find gop senator turn_back roughly allocate personal budget democrat
d001.s034.t008,budget,first economist jame bennett thoma dilorenzo find gop senator turn_back roughly allocate personal staff democrat
d001.s034.t009,democrat,first economist jame bennett thoma dilorenzo find gop senator turn_back roughly allocate personal staff budget
d001.s035.t000,extent,primary duty personal staff involve local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t001,primary,extent duty personal staff involve local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t002,duty,extent primary personal staff involve local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t003,personal,extent primary duty staff involve local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t004,staff,extent primary duty personal involve local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t005,involve,extent primary duty personal staff local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t006,local,extent primary duty personal staff involve benefit indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t007,benefit,extent primary duty personal staff involve local indicate political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t008,indicate,extent primary duty personal staff involve local benefit political philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t009,political,extent primary duty personal staff involve local benefit indicate philosophy lead congressional republican pay less attention narrow constituent concern
d001.s035.t010,philosophy,extent primary duty personal staff involve local benefit indicate political lead congressional republican pay less attention narrow constituent concern
d001.s035.t011,lead,extent primary duty personal staff involve local benefit indicate political philosophy congressional republican pay less attention narrow constituent concern
d001.s035.t012,congressional,extent primary duty personal staff involve local benefit indicate political philosophy lead republican pay less attention narrow constituent concern
d001.s035.t013,republican,extent primary duty personal staff involve local benefit indicate political philosophy lead congressional pay less attention narrow constituent concern
d001.s035.t014,narrow,extent primary duty personal staff involve local benefit indicate political philosophy lead congressional republican pay less attention constituent concern
d001.s035.t015,constituent,extent primary duty personal staff involve local benefit indicate political philosophy lead congressional republican pay less attention narrow concern
d001.s035.t016,concern,extent primary duty personal staff involve local benefit indicate political philosophy lead congressional republican pay less attention narrow constituent
d001.s036.t000,second,key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t001,key,second assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t002,assumption,second key valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t003,valid,second key assumption democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t004,democrat,second key assumption valid lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t005,have,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t006,attendance,second key assumption valid democrat lower rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t007,rate,second key assumption valid democrat lower attendance roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t008,roll_call,second key assumption valid democrat lower attendance rate vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t009,vote,second key assumption valid democrat lower attendance rate roll_call republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t010,republican,second key assumption valid democrat lower attendance rate roll_call vote extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t011,extent,second key assumption valid democrat lower attendance rate roll_call vote republican vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t012,such,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t013,vote,second key assumption valid democrat lower attendance rate roll_call republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t014,reflect,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t015,national,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t016,policy,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t017,making,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy participate vote take away time legislator could otherwise devote local benefit
d001.s036.t018,participate,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making vote take away time legislator could otherwise devote local benefit
d001.s036.t019,such,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t020,vote,second key assumption valid democrat lower attendance rate roll_call republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local benefit
d001.s036.t021,time,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away legislator could otherwise devote local benefit
d001.s036.t022,legislator,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time could otherwise devote local benefit
d001.s036.t023,devote,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise local benefit
d001.s036.t024,local,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote benefit
d001.s036.t025,benefit,second key assumption valid democrat lower attendance rate roll_call vote republican extent vote reflect national policy making participate vote take away time legislator could otherwise devote local
d001.s037.t000,datum,indeed indicate particularly case house
d001.s037.t001,indicate,indeed datum particularly case house
d001.s037.t002,case,indeed datum indicate particularly house
d001.s038.t000,democratic,house attendance rate exceed republican house attendance rate since
d001.s038.t001,attendance,democratic house rate exceed republican house attendance rate since
d001.s038.t002,rate,democratic house attendance exceed republican house attendance rate since
d001.s038.t003,exceed,democratic house attendance rate republican house attendance rate since
d001.s038.t004,republican,democratic house attendance rate exceed house attendance rate since
d001.s038.t005,attendance,democratic house rate exceed republican house attendance rate since
d001.s038.t006,rate,democratic house attendance exceed republican house attendance rate since
d001.s039.t000,show,finally table democrat allocate higher proportion personal staff district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t001,table,finally show democrat allocate higher proportion personal staff district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t002,democrat,finally show table allocate higher proportion personal staff district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t003,allocate,finally show table democrat higher proportion personal staff district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t004,proportion,finally show table democrat allocate higher personal staff district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t005,personal,finally show table democrat allocate higher proportion staff district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t006,staff,finally show table democrat allocate higher proportion personal district office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t007,district,finally show table democrat allocate higher proportion personal staff office -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t008,office,finally show table democrat allocate higher proportion personal staff district -- local benefit duty matter national policy making activity matter less relative washington office
d001.s039.t009,local,finally show table democrat allocate higher proportion personal staff district office -- benefit duty matter national policy making activity matter less relative washington office
d001.s039.t010,benefit,finally show table democrat allocate higher proportion personal staff district office -- local duty matter national policy making activity matter less relative washington office
d001.s039.t011,duty,finally show table democrat allocate higher proportion personal staff district office -- local benefit matter national policy making activity matter less relative washington office
d001.s039.t012,matter,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty national policy making activity matter less relative washington office
d001.s039.t013,national,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty matter policy making activity matter less relative washington office
d001.s039.t014,policy,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty matter national making activity matter less relative washington office
d001.s039.t015,making,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty matter national policy activity matter less relative washington office
d001.s039.t016,activity,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty matter national policy making matter less relative washington office
d001.s039.t017,matter,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty national policy making activity matter less relative washington office
d001.s039.t018,relative,finally show table democrat allocate higher proportion personal staff district office -- local benefit duty matter national policy making activity matter less washington office
d001.s039.t019,office,finally show table democrat allocate higher proportion personal staff district -- local benefit duty matter national policy making activity matter less relative washington office
d001.s040.t000,examination,change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t001,change,examination personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t002,personal,examination change staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t003,decision,examination change personal staffing senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t004,control,examination change personal staffing decision senate -lrb- body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t005,body,examination change personal staffing decision senate -lrb- control change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t006,change_hands,examination change personal staffing decision senate -lrb- control body party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t007,party,examination change personal staffing decision senate -lrb- control body change_hands hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t008,reveal,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t009,personal,examination change staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t010,difference,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t011,note,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t012,table,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t013,attribute,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t014,disproportionate,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute control democrat exercise due majority status resource committee staff
d001.s040.t015,control,examination change personal staffing decision senate -lrb- body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t016,democrat,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control exercise due majority status resource committee staff
d001.s040.t017,exercise,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat due majority status resource committee staff
d001.s040.t018,majority,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due status resource committee staff
d001.s040.t019,status,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority resource committee staff
d001.s040.t020,other,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee staff
d001.s040.t021,resource,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status committee staff
d001.s040.t022,committee,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource staff
d001.s040.t023,staff,examination change personal staffing decision senate -lrb- control body change_hands party hand -rrb- moreover reveal personal staffing difference note table attribute disproportionate control democrat exercise due majority status resource committee
d001.s041.t000,additional,piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t001,piece,additional evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t002,evidence,additional piece senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t003,hold,additional piece evidence senate factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t004,other,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t005,factor,additional piece evidence senate hold constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t006,constant,additional piece evidence senate hold factor incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t007,incumbency,additional piece evidence senate hold factor constant advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t008,advantage,additional piece evidence senate hold factor constant incumbency regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t009,regional,additional piece evidence senate hold factor constant incumbency advantage factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t010,factor,additional piece evidence senate hold constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t011,difference,additional piece evidence senate hold factor constant incumbency advantage regional factor popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t012,popular,additional piece evidence senate hold factor constant incumbency advantage regional factor difference vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t013,vote,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t014,republican,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t015,presidential,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t016,senatorial,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t017,candidate,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t018,state,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t019,conduct,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t020,election,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t021,turn_out,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t022,positive,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t023,function,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t024,onerous,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t025,federal_government,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t026,tax,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t027,burden,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t028,state,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit high income state harder -rrb-
d001.s041.t029,progressive,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- tax_rate hit high income state harder -rrb-
d001.s041.t030,tax_rate,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive hit high income state harder -rrb-
d001.s041.t031,hit,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate high income state harder -rrb-
d001.s041.t032,high,additional piece evidence senate hold factor constant incumbency advantage regional factor difference popular vote republican presidential senatorial candidate state conduct senate election turn_out positive function onerous federal_government tax burden per state -lrb- progressive tax_rate hit income state harder -rrb-
