id,target_word,context_string
d002.s008.t016,european,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t017,parliament,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t018,vice_president,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble european parliament john carroll economic social committee
d002.s008.t019,european,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t020,parliament,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t021,economic,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll social committee
d002.s008.t022,social,key speaker exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t023,committee,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s009.t000,case_study,national report contain portfolio initiative best present policy practice improve recruitment training development age worker work place community
d002.s009.t001,national,case_study report contain portfolio initiative best present policy practice improve recruitment training development age worker work place community
d002.s009.t002,report,case_study national contain portfolio initiative best present policy practice improve recruitment training development age worker work place community
d002.s009.t003,contain,case_study national report portfolio initiative best present policy practice improve recruitment training development age worker work place community
d002.s009.t004,portfolio,case_study national report contain initiative best present policy practice improve recruitment training development age worker work place community
d002.s009.t005,initiative,case_study national report contain portfolio best present policy practice improve recruitment training development age worker work place community
d002.s009.t006,present,case_study national report contain portfolio initiative best policy practice improve recruitment training development age worker work place community
d002.s009.t007,policy,case_study national report contain portfolio initiative best present practice improve recruitment training development age worker work place community
d002.s009.t008,practice,case_study national report contain portfolio initiative best present policy improve recruitment training development age worker work place community
d002.s009.t009,improve,case_study national report contain portfolio initiative best present policy practice recruitment training development age worker work place community
d002.s009.t010,recruitment,case_study national report contain portfolio initiative best present policy practice improve training development age worker work place community
d002.s009.t011,training,case_study national report contain portfolio initiative best present policy practice improve recruitment development age worker work place community
d002.s009.t012,development,case_study national report contain portfolio initiative best present policy practice improve recruitment training age worker work place community
d002.s009.t013,age,case_study national report contain portfolio initiative best present policy practice improve recruitment training development worker work place community
d002.s009.t014,worker,case_study national report contain portfolio initiative best present policy practice improve recruitment training development age work place community
d002.s009.t015,work,case_study national report contain portfolio initiative best present policy practice improve recruitment training development age worker place community
d002.s009.t016,place,case_study national report contain portfolio initiative best present policy practice improve recruitment training development age worker work community
d002.s009.t017,community,case_study national report contain portfolio initiative best present policy practice improve recruitment training development age worker work place
d002.s010.t000,country,two three initiative select depth case_study
d002.s010.t001,initiative,country two three select depth case_study
d002.s010.t002,select,country two three initiative depth case_study
d002.s010.t003,further,country two three initiative select depth case_study
d002.s010.t004,depth,country two three initiative select case_study
d002.s010.t005,case_study,country two three initiative select depth
d002.s011.t000,case_study,analyse background initiative impact employment pattern work organisation assess benefit problem initiative
d002.s011.t001,analyse,case_study background initiative impact employment pattern work organisation assess benefit problem initiative
d002.s011.t002,background,case_study analyse initiative impact employment pattern work organisation assess benefit problem initiative
d002.s011.t003,initiative,case_study analyse background impact employment pattern work organisation assess benefit problem initiative
d002.s011.t004,impact,case_study analyse background initiative employment pattern work organisation assess benefit problem initiative
d002.s011.t005,employment,case_study analyse background initiative impact pattern work organisation assess benefit problem initiative
d002.s011.t006,pattern,case_study analyse background initiative impact employment work organisation assess benefit problem initiative
d002.s011.t007,work,case_study analyse background initiative impact employment pattern organisation assess benefit problem initiative
d002.s011.t008,organisation,case_study analyse background initiative impact employment pattern work assess benefit problem initiative
d002.s011.t009,assess,case_study analyse background initiative impact employment pattern work organisation benefit problem initiative
d002.s011.t010,benefit,case_study analyse background initiative impact employment pattern work organisation assess problem initiative
d002.s011.t011,problem,case_study analyse background initiative impact employment pattern work organisation assess benefit initiative
d002.s011.t012,initiative,case_study analyse background impact employment pattern work organisation assess benefit problem initiative
d002.s012.t000,visit,interview key personnel also undertake
d002.s012.t001,interview,visit key personnel also undertake
d002.s012.t002,key,visit interview personnel also undertake
d002.s012.t003,personnel,visit interview key also undertake
d002.s012.t004,also,visit interview key personnel undertake
d002.s012.t005,undertake,visit interview key personnel also
d002.s013.t000,national,study form basis european report synthesise overall practice
d002.s013.t001,study,national form basis european report synthesise overall practice
d002.s013.t002,form,national study basis european report synthesise overall practice
d002.s013.t003,basis,national study form european report synthesise overall practice
d002.s013.t004,european,national study form basis report synthesise overall practice
d002.s013.t005,report,national study form basis european synthesise overall practice
d002.s013.t006,synthesise,national study form basis european report overall practice
d002.s013.t007,overall,national study form basis european report synthesise practice
d002.s013.t008,practice,national study form basis european report synthesise overall
d002.s014.t000,report,casebook initiative publish provide backdrop conference stage autumn
d002.s014.t001,casebook,report initiative publish provide backdrop conference stage autumn
d002.s014.t002,initiative,report casebook publish provide backdrop conference stage autumn
d002.s014.t003,publish,report casebook initiative provide backdrop conference stage autumn
d002.s014.t004,provide,report casebook initiative publish backdrop conference stage autumn
d002.s014.t005,conference,report casebook initiative publish provide backdrop stage autumn
d002.s014.t006,stage,report casebook initiative publish provide backdrop conference autumn
d002.s014.t007,autumn,report casebook initiative publish provide backdrop conference stage
d002.s015.t000,foundation,aim document characteristic age barrier job recruitment training analyse cause
d002.s015.t001,aim,foundation document characteristic age barrier job recruitment training analyse cause
d002.s015.t002,document,foundation aim characteristic age barrier job recruitment training analyse cause
d002.s015.t003,characteristic,foundation aim document age barrier job recruitment training analyse cause
d002.s015.t004,age,foundation aim document characteristic barrier job recruitment training analyse cause
d002.s015.t005,barrier,foundation aim document characteristic age job recruitment training analyse cause
d002.s015.t006,job,foundation aim document characteristic age barrier recruitment training analyse cause
d002.s015.t007,recruitment,foundation aim document characteristic age barrier job training analyse cause
d002.s015.t008,training,foundation aim document characteristic age barrier job recruitment analyse cause
d002.s015.t009,analyse,foundation aim document characteristic age barrier job recruitment training cause
d002.s015.t010,cause,foundation aim document characteristic age barrier job recruitment training analyse
d002.s016.t000,perspective,social partner also examine particular attention pay proposal remove age barrier
d002.s016.t001,social,perspective partner also examine particular attention pay proposal remove age barrier
d002.s016.t002,also,perspective social partner examine particular attention pay proposal remove age barrier
d002.s016.t003,examine,perspective social partner also particular attention pay proposal remove age barrier
d002.s016.t004,particular,perspective social partner also examine attention pay proposal remove age barrier
d002.s016.t005,attention,perspective social partner also examine particular pay proposal remove age barrier
d002.s016.t006,pay,perspective social partner also examine particular attention proposal remove age barrier
d002.s016.t007,proposal,perspective social partner also examine particular attention pay remove age barrier
d002.s016.t008,remove,perspective social partner also examine particular attention pay proposal age barrier
d002.s016.t009,age,perspective social partner also examine particular attention pay proposal remove barrier
d002.s016.t010,barrier,perspective social partner also examine particular attention pay proposal remove age
d002.s017.t000,thirdly,project document assess initiative public private sector combat age barrier especially old worker
d002.s017.t001,project,thirdly document assess initiative public private sector combat age barrier especially old worker
d002.s017.t002,assess,thirdly project document initiative public private sector combat age barrier especially old worker
d002.s017.t003,initiative,thirdly project document assess public private sector combat age barrier especially old worker
d002.s017.t004,public,thirdly project document assess initiative private sector combat age barrier especially old worker
d002.s017.t005,private,thirdly project document assess initiative public sector combat age barrier especially old worker
d002.s017.t006,sector,thirdly project document assess initiative public private combat age barrier especially old worker
d002.s017.t007,age,thirdly project document assess initiative public private sector combat barrier especially old worker
d002.s017.t008,barrier,thirdly project document assess initiative public private sector combat age especially old worker
d002.s017.t009,especially,thirdly project document assess initiative public private sector combat age barrier old worker
d002.s017.t010,old,thirdly project document assess initiative public private sector combat age barrier especially worker
d002.s017.t011,worker,thirdly project document assess initiative public private sector combat age barrier especially old
d002.s018.t000,seek,alternative early retirement redundancy project primarily concern retention reintegrate retrain old worker
d002.s018.t001,alternative,seek early retirement redundancy project primarily concern retention reintegrate retrain old worker
d002.s018.t002,early,seek alternative retirement redundancy project primarily concern retention reintegrate retrain old worker
d002.s018.t003,retirement,seek alternative early redundancy project primarily concern retention reintegrate retrain old worker
d002.s018.t004,redundancy,seek alternative early retirement project primarily concern retention reintegrate retrain old worker
d002.s018.t005,project,seek alternative early retirement redundancy primarily concern retention reintegrate retrain old worker
d002.s018.t006,primarily,seek alternative early retirement redundancy project concern retention reintegrate retrain old worker
d002.s018.t007,concern,seek alternative early retirement redundancy project primarily retention reintegrate retrain old worker
d002.s018.t008,retention,seek alternative early retirement redundancy project primarily concern reintegrate retrain old worker
d002.s018.t009,reintegrate,seek alternative early retirement redundancy project primarily concern retention retrain old worker
d002.s018.t010,retrain,seek alternative early retirement redundancy project primarily concern retention reintegrate old worker
d002.s018.t011,old,seek alternative early retirement redundancy project primarily concern retention reintegrate retrain worker
d002.s018.t012,worker,seek alternative early retirement redundancy project primarily concern retention reintegrate retrain old
d002.s019.t000,gender,ethnic background worker relate age discrimination examine
d002.s019.t001,ethnic,gender background worker relate age discrimination examine
d002.s019.t002,background,gender ethnic worker relate age discrimination examine
d002.s019.t003,worker,gender ethnic background relate age discrimination examine
d002.s019.t004,relate,gender ethnic background worker age discrimination examine
d002.s019.t005,age,gender ethnic background worker relate discrimination examine
d002.s019.t006,discrimination,gender ethnic background worker relate age examine
d002.s019.t007,examine,gender ethnic background worker relate age discrimination
d002.s020.t000,project,also consider initiative combat age discrimination rural_area small medium size enterprise
d002.s020.t001,also,project consider initiative combat age discrimination rural_area small medium size enterprise
d002.s020.t002,consider,project also initiative combat age discrimination rural_area small medium size enterprise
d002.s020.t003,initiative,project also consider combat age discrimination rural_area small medium size enterprise
d002.s020.t004,age,project also consider initiative combat discrimination rural_area small medium size enterprise
d002.s020.t005,discrimination,project also consider initiative combat age rural_area small medium size enterprise
d002.s020.t006,rural_area,project also consider initiative combat age discrimination small medium size enterprise
d002.s020.t007,small,project also consider initiative combat age discrimination rural_area medium size enterprise
d002.s020.t008,enterprise,project also consider initiative combat age discrimination rural_area small medium size
d002.s021.t000,member,seven state cover project belgium france germany greece italy netherland united kingdom
d002.s021.t001,state,seven member cover project belgium france germany greece italy netherland united kingdom
d002.s021.t002,cover,seven member state project belgium france germany greece italy netherland united kingdom
d002.s021.t003,project,seven member state cover belgium france germany greece italy netherland united kingdom
d002.s021.t004,united,seven member state cover project belgium france germany greece italy netherland kingdom
d002.s021.t005,kingdom,seven member state cover project belgium france germany greece italy netherland united
d003.s000.t000,document,summary european public assessment report
d003.s000.t001,summary,document european public assessment report
d003.s000.t002,european,document summary public assessment report
d003.s000.t003,public,document summary european assessment report
d003.s000.t004,assessment,document summary european public report
d003.s000.t005,report,document summary european public assessment
d003.s001.t000,explain,committee medicinal product veterinary use cvmp assess study perform reach recommendation use medicine
d003.s001.t001,committee,explain medicinal product veterinary use cvmp assess study perform reach recommendation use medicine
d003.s001.t002,medicinal,explain committee product veterinary use cvmp assess study perform reach recommendation use medicine
d003.s001.t003,product,explain committee medicinal veterinary use cvmp assess study perform reach recommendation use medicine
d003.s001.t004,veterinary,explain committee medicinal product use cvmp assess study perform reach recommendation use medicine
d003.s001.t005,use,explain committee medicinal product veterinary cvmp assess study perform reach recommendation use medicine
d003.s001.t006,assess,explain committee medicinal product veterinary use cvmp study perform reach recommendation use medicine
d003.s001.t007,study,explain committee medicinal product veterinary use cvmp assess perform reach recommendation use medicine
d003.s001.t008,perform,explain committee medicinal product veterinary use cvmp assess study reach recommendation use medicine
d003.s001.t009,reach,explain committee medicinal product veterinary use cvmp assess study perform recommendation use medicine
d003.s001.t010,recommendation,explain committee medicinal product veterinary use cvmp assess study perform reach use medicine
d003.s001.t011,use,explain committee medicinal product veterinary cvmp assess study perform reach recommendation use medicine
d003.s001.t012,medicine,explain committee medicinal product veterinary use cvmp assess study perform reach recommendation use
d003.s003.t000,contain,cerenia active substance maropitant available tablet solution injection
d003.s003.t001,active,cerenia contain substance maropitant available tablet solution injection
d003.s003.t002,substance,cerenia contain active maropitant available tablet solution injection
d003.s003.t003,available,cerenia contain active substance maropitant tablet solution injection
d003.s003.t004,tablet,cerenia contain active substance maropitant available solution injection
d003.s003.t005,solution,cerenia contain active substance maropitant available tablet injection
d003.s003.t006,injection,cerenia contain active substance maropitant available tablet solution
d003.s004.t000,tablet,pale-orange score line side halve
d003.s004.t001,have,tablet pale-orange score line side halve
d003.s004.t002,score,tablet pale-orange line side halve
d003.s004.t003,line,tablet pale-orange score side halve
d003.s004.t004,side,tablet pale-orange score line halve
d003.s004.t005,so,tablet pale-orange score line side halve
d003.s004.t006,halve,tablet pale-orange score line side
d003.s005.t000,tablet,mark pfizer logo one side letter mpt quantity maropitant side
d003.s005.t001,mark,tablet pfizer logo one side letter mpt quantity maropitant side
d003.s005.t002,logo,tablet mark pfizer one side letter mpt quantity maropitant side
d003.s005.t003,side,tablet mark pfizer logo one letter mpt quantity maropitant side
d003.s005.t004,letter,tablet mark pfizer logo one side mpt quantity maropitant side
d003.s005.t005,quantity,tablet mark pfizer logo one side letter mpt maropitant side
d003.s005.t006,other,tablet mark pfizer logo one side letter mpt quantity maropitant side
d003.s005.t007,side,tablet mark pfizer logo one letter mpt quantity maropitant side
d003.s006.t000,use,cerenia
d003.s007.t000,antiemetic,cerenia mean stop vomit
d003.s007.t001,mean,cerenia antiemetic stop vomit
d003.s007.t002,stop,cerenia antiemetic mean vomit
d003.s007.t003,vomit,cerenia antiemetic mean stop
d003.s008.t000,use,dog prevent vomit vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t001,dog,use prevent vomit vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t002,prevent,use dog vomit vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t003,vomit,use dog prevent vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t004,vomit,use dog prevent vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t005,cause,use dog prevent vomit vomit chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t006,chemotherapy,use dog prevent vomit vomit cause medicine use treatment cancer know cause vomit
d003.s008.t007,medicine,use dog prevent vomit vomit cause chemotherapy use treatment cancer know cause vomit
d003.s008.t008,use,dog prevent vomit vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t009,treatment,use dog prevent vomit vomit cause chemotherapy medicine use cancer know cause vomit
d003.s008.t010,cancer,use dog prevent vomit vomit cause chemotherapy medicine use treatment know cause vomit
d003.s008.t011,know,use dog prevent vomit vomit cause chemotherapy medicine use treatment cancer cause vomit
d003.s008.t012,cause,use dog prevent vomit vomit chemotherapy medicine use treatment cancer know cause vomit
d003.s008.t013,vomit,use dog prevent vomit cause chemotherapy medicine use treatment cancer know cause vomit
d003.s009.t000,combination,supportive measure veterinary treatment special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t001,supportive,combination measure veterinary treatment special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t002,measure,combination supportive veterinary treatment special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t003,other,combination supportive measure veterinary treatment special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t004,veterinary,combination supportive measure treatment special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t005,treatment,combination supportive measure veterinary special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t006,special,combination supportive measure veterinary treatment diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t007,diet,combination supportive measure veterinary treatment special cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t008,also,combination supportive measure veterinary treatment special diet cerenia use treatment vomiting either injection injection follow tablet
d003.s009.t009,use,combination supportive measure veterinary treatment special diet cerenia also treatment vomiting either injection injection follow tablet
d003.s009.t010,treatment,combination supportive measure veterinary special diet cerenia also use treatment vomiting either injection injection follow tablet
d003.s009.t011,vomiting,combination supportive measure veterinary treatment special diet cerenia also use treatment either injection injection follow tablet
d003.s009.t012,injection,combination supportive measure veterinary treatment special diet cerenia also use treatment vomiting either injection follow tablet
d003.s009.t013,injection,combination supportive measure veterinary treatment special diet cerenia also use treatment vomiting either injection follow tablet
d003.s009.t014,follow,combination supportive measure veterinary treatment special diet cerenia also use treatment vomiting either injection injection tablet
d003.s009.t015,tablet,combination supportive measure veterinary treatment special diet cerenia also use treatment vomiting either injection injection follow
d003.s010.t000,purpose,cerenia give five day
d003.s010.t001,give,purpose cerenia five day
d003.s010.t002,day,purpose cerenia give five
d003.s012.t000,block,cerenia neurokinin nk1 receptor act central_nervous_system
d003.s012.t001,receptor,cerenia block neurokinin nk1 act central_nervous_system
d003.s012.t002,act,cerenia block neurokinin nk1 receptor central_nervous_system
d003.s012.t003,central_nervous_system,cerenia block neurokinin nk1 receptor act
d003.s013.t000,study,cerenia
d003.s014.t000,large_number,study cerenia carry_out either laboratory dog animal patient veterinary practise several european_country usa
d003.s014.t001,study,large_number cerenia carry_out either laboratory dog animal patient veterinary practise several european_country usa
d003.s014.t002,carry_out,large_number study cerenia either laboratory dog animal patient veterinary practise several european_country usa
d003.s014.t003,laboratory,large_number study cerenia carry_out either dog animal patient veterinary practise several european_country usa
d003.s014.t004,dog,large_number study cerenia carry_out either laboratory animal patient veterinary practise several european_country usa
d003.s014.t005,patient,large_number study cerenia carry_out either laboratory dog animal veterinary practise several european_country usa
d003.s014.t006,veterinary,large_number study cerenia carry_out either laboratory dog animal patient practise several european_country usa
d003.s014.t007,several,large_number study cerenia carry_out either laboratory dog animal patient veterinary practise european_country usa
d003.s014.t008,european_country,large_number study cerenia carry_out either laboratory dog animal patient veterinary practise several usa
d003.s015.t000,benefit,cerenia show study
d003.s015.t001,show,benefit cerenia study
d003.s015.t002,study,benefit cerenia show
d003.s016.t000,result,study show cerenia effective placebo less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t001,study,result show cerenia effective placebo less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t002,show,result study cerenia effective placebo less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t003,more,result study show cerenia effective placebo less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t004,effective,result study show cerenia placebo less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t005,placebo,result study show cerenia effective less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t006,less,result study show cerenia effective placebo vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t007,vomiting,result study show cerenia effective placebo less see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t008,see,result study show cerenia effective placebo less vomiting dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t009,dog,result study show cerenia effective placebo less vomiting see receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t010,receive,result study show cerenia effective placebo less vomiting see dog medicine dog receive placebo treatment prevention vomiting
d003.s016.t011,medicine,result study show cerenia effective placebo less vomiting see dog receive dog receive placebo treatment prevention vomiting
d003.s016.t012,dog,result study show cerenia effective placebo less vomiting see receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t013,receive,result study show cerenia effective placebo less vomiting see dog medicine dog receive placebo treatment prevention vomiting
d003.s016.t014,placebo,result study show cerenia effective less vomiting see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s016.t015,treatment,result study show cerenia effective placebo less vomiting see dog receive medicine dog receive placebo prevention vomiting
d003.s016.t016,prevention,result study show cerenia effective placebo less vomiting see dog receive medicine dog receive placebo treatment vomiting
d003.s016.t017,vomiting,result study show cerenia effective placebo less see dog receive medicine dog receive placebo treatment prevention vomiting
d003.s017.t000,treatment,vomiting dog start injection since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t001,vomiting,treatment dog start injection since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t002,dog,treatment vomiting start injection since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t003,start,treatment vomiting dog injection since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t004,injection,treatment vomiting dog start since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t005,vomiting,treatment dog start injection since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t006,animal,treatment vomiting dog start injection since vomiting might able keep tablet might throw intact tablet
d003.s017.t007,not,treatment vomiting dog start injection since vomiting animal might able keep tablet might throw intact tablet
d003.s017.t008,able,treatment vomiting dog start injection since vomiting animal might keep tablet might throw intact tablet
d003.s017.t009,tablet,treatment vomiting dog start injection since vomiting animal might able keep might throw intact tablet
d003.s017.t010,intact,treatment vomiting dog start injection since vomiting animal might able keep tablet might throw tablet
d003.s017.t011,tablet,treatment vomiting dog start injection since vomiting animal might able keep might throw intact tablet
d003.s017.t012,again,treatment vomiting dog start injection since vomiting animal might able keep tablet might throw intact tablet
d003.s018.t000,follow-up,treatment animal owner administer tablet dog
d003.s018.t001,treatment,follow-up animal owner administer tablet dog
d003.s018.t002,owner,follow-up treatment animal administer tablet dog
d003.s018.t003,administer,follow-up treatment animal owner tablet dog
d003.s018.t004,tablet,follow-up treatment animal owner administer dog
d003.s018.t005,dog,follow-up treatment animal owner administer tablet
d003.s019.t000,also,treatment vomiting together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t001,treatment,also vomiting together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t002,vomiting,also treatment together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t003,only,also treatment vomiting together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t004,together_with,also treatment vomiting supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t005,other,also treatment vomiting together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t006,supportive,also treatment vomiting together_with measure veterinary therapy address underlie cause vomiting
d003.s019.t007,measure,also treatment vomiting together_with supportive veterinary therapy address underlie cause vomiting
d003.s019.t008,other,also treatment vomiting together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s019.t009,veterinary,also treatment vomiting together_with supportive measure therapy address underlie cause vomiting
d003.s019.t010,therapy,also treatment vomiting together_with supportive measure veterinary address underlie cause vomiting
d003.s019.t011,address,also treatment vomiting together_with supportive measure veterinary therapy underlie cause vomiting
d003.s019.t012,underlie,also treatment vomiting together_with supportive measure veterinary therapy address cause vomiting
d003.s019.t013,cause,also treatment vomiting together_with supportive measure veterinary therapy address underlie vomiting
d003.s019.t014,vomiting,also treatment together_with supportive measure veterinary therapy address underlie cause vomiting
d003.s020.t000,risk,associate cerenia
d003.s020.t001,associate,risk cerenia
d003.s021.t000,generally,cerenia well tolerate administer daily dosage time recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t001,well,cerenia generally tolerate administer daily dosage time recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t002,tolerate,cerenia generally well administer daily dosage time recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t003,administer,cerenia generally well tolerate daily dosage time recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t004,daily,cerenia generally well tolerate administer dosage time recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t005,dosage,cerenia generally well tolerate administer daily time recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t006,time,cerenia generally well tolerate administer daily dosage recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t007,recommend,cerenia generally well tolerate administer daily dosage time dose extended period_of_time time recommend maximum duration treatment
d003.s021.t008,dose,cerenia generally well tolerate administer daily dosage time recommend extended period_of_time time recommend maximum duration treatment
d003.s021.t009,extended,cerenia generally well tolerate administer daily dosage time recommend dose period_of_time time recommend maximum duration treatment
d003.s021.t010,period_of_time,cerenia generally well tolerate administer daily dosage time recommend dose extended time recommend maximum duration treatment
d003.s021.t011,time,cerenia generally well tolerate administer daily dosage recommend dose extended period_of_time time recommend maximum duration treatment
d003.s021.t012,maximum,cerenia generally well tolerate administer daily dosage time recommend dose extended period_of_time time recommend duration treatment
d003.s021.t013,duration,cerenia generally well tolerate administer daily dosage time recommend dose extended period_of_time time recommend maximum treatment
d003.s021.t014,treatment,cerenia generally well tolerate administer daily dosage time recommend dose extended period_of_time time recommend maximum duration
d003.s022.t000,precaution,person give medicine come_into contact animal
d003.s022.t001,person,precaution give medicine come_into contact animal
d003.s022.t002,give,precaution person medicine come_into contact animal
d003.s022.t003,medicine,precaution person give come_into contact animal
d003.s022.t004,come_into,precaution person give medicine contact animal
d003.s022.t005,contact,precaution person give medicine come_into animal
d003.s022.t006,animal,precaution person give medicine come_into contact
d003.s023.t000,not,cerenia represent particular risk people
d003.s023.t001,represent,cerenia particular risk people
d003.s023.t002,particular,cerenia represent risk people
d003.s023.t003,risk,cerenia represent particular people
d003.s023.t004,people,cerenia represent particular risk
