id,target_word,context_string
d006.s011.t005,aspect,one advantage include sport spirit physical integrity opposite player action n't put danger say violent game
d006.s011.t006,action,one advantage include sport spirit physical integrity opposite player aspect n't put danger say violent game
d006.s011.t007,danger,one advantage include sport spirit physical integrity opposite player aspect action n't put say violent game
d006.s011.t008,game,one advantage include sport spirit physical integrity opposite player aspect action n't put danger say violent
d006.s012.t000,advantage,another allude fare-play avoid team lawbreaker player take advantage unjustly opposite team happen either
d006.s012.t001,team,another advantage allude fare-play avoid lawbreaker player take advantage unjustly opposite team happen either
d006.s012.t002,lawbreaker,another advantage allude fare-play avoid team player take advantage unjustly opposite team happen either
d006.s012.t003,player,another advantage allude fare-play avoid team lawbreaker take advantage unjustly opposite team happen either
d006.s012.t004,advantage,another allude fare-play avoid team lawbreaker player take advantage unjustly opposite team happen either
d006.s012.t005,team,another advantage allude fare-play avoid lawbreaker player take advantage unjustly opposite team happen either
d006.s013.t000,thing,however paradoxical action player real madrid comply normally characterize legal_fraud violation rule make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t001,action,however paradoxical thing player real madrid comply normally characterize legal_fraud violation rule make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t002,player,however paradoxical thing action real madrid comply normally characterize legal_fraud violation rule make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t003,legal_fraud,however paradoxical thing action player real madrid comply normally characterize violation rule make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t004,violation,however paradoxical thing action player real madrid comply normally characterize legal_fraud rule make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t005,rule,however paradoxical thing action player real madrid comply normally characterize legal_fraud violation make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t006,sanction,however paradoxical thing action player real madrid comply normally characterize legal_fraud violation rule make secretly try avoid action evident thus receive punishment referee
d006.s013.t007,action,however paradoxical thing player real madrid comply normally characterize legal_fraud violation rule make secretly try avoid sanction action evident thus receive punishment referee
d006.s013.t008,punishment,however paradoxical thing action player real madrid comply normally characterize legal_fraud violation rule make secretly try avoid sanction action evident thus receive referee
d006.s013.t009,referee,however paradoxical thing action player real madrid comply normally characterize legal_fraud violation rule make secretly try avoid sanction action evident thus receive punishment
d006.s014.t000,sanction,wait accept complaint
d006.s014.t001,complaint,wait accept sanction
d006.s015.t000,question,another type advantage violator obtain action deliberately carry
d006.s015.t001,type,another question advantage violator obtain action deliberately carry
d006.s015.t002,advantage,another question type violator obtain action deliberately carry
d006.s015.t003,violator,another question type advantage obtain action deliberately carry
d006.s015.t004,action,another question type advantage violator obtain deliberately carry
d006.s016.t000,situation,seem necessary state n't disadvantageous rival obtain benefit game evidently result action suppose leave team less player
d006.s016.t001,rival,seem necessary state n't disadvantageous situation obtain benefit game evidently result action suppose leave team less player
d006.s016.t002,benefit,seem necessary state n't disadvantageous situation rival obtain game evidently result action suppose leave team less player
d006.s016.t003,game,seem necessary state n't disadvantageous situation rival obtain benefit evidently result action suppose leave team less player
d006.s016.t004,result,seem necessary state n't disadvantageous situation rival obtain benefit game evidently action suppose leave team less player
d006.s016.t005,action,seem necessary state n't disadvantageous situation rival obtain benefit game evidently result suppose leave team less player
d006.s016.t006,team,seem necessary state n't disadvantageous situation rival obtain benefit game evidently result action suppose leave less player
d006.s016.t007,player,seem necessary state n't disadvantageous situation rival obtain benefit game evidently result action suppose leave team less
d006.s017.t000,strategy,neither useful next game club able count player
d006.s017.t001,game,neither useful strategy next club able count player
d006.s017.t002,club,neither useful strategy next game able count player
d006.s017.t003,player,neither useful strategy next game club able count
d006.s018.t000,advantage,obviously consist fact player begin following phase championship without card could threaten participation future game
d006.s018.t001,fact,advantage obviously consist player begin following phase championship without card could threaten participation future game
d006.s018.t002,player,advantage obviously consist fact begin following phase championship without card could threaten participation future game
d006.s018.t003,phase,advantage obviously consist fact player begin following championship without card could threaten participation future game
d006.s018.t004,championship,advantage obviously consist fact player begin following phase without card could threaten participation future game
d006.s018.t005,card,advantage obviously consist fact player begin following phase championship without could threaten participation future game
d006.s018.t006,participation,advantage obviously consist fact player begin following phase championship without card could threaten future game
d006.s018.t007,game,advantage obviously consist fact player begin following phase championship without card could threaten participation future
d006.s019.t000,term,long advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t001,advantage,long term certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t002,degree,long term advantage certain indetermination team eliminate first change addition action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t003,indetermination,long term advantage certain degree team eliminate first change addition action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t004,team,long term advantage certain degree indetermination eliminate first change addition action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t005,change,long term advantage certain degree indetermination team eliminate first addition action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t006,addition,long term advantage certain degree indetermination team eliminate first change action player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t007,action,long term advantage certain degree indetermination team eliminate first change addition player fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t008,player,long term advantage certain degree indetermination team eliminate first change addition action fulfil sanction game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t009,sanction,long term advantage certain degree indetermination team eliminate first change addition action player fulfil game go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t010,game,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction go second cycle card suspension card accumulation take place one less first cycle
d006.s019.t011,cycle,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second card suspension card accumulation take place one less first cycle
d006.s019.t012,card,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle suspension card accumulation take place one less first cycle
d006.s019.t013,suspension,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle card card accumulation take place one less first cycle
d006.s019.t014,card,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle suspension card accumulation take place one less first cycle
d006.s019.t015,accumulation,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle card suspension card take place one less first cycle
d006.s019.t016,place,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second cycle card suspension card accumulation take one less first cycle
d006.s019.t017,cycle,long term advantage certain degree indetermination team eliminate first change addition action player fulfil sanction game go second card suspension card accumulation take place one less first cycle
d006.s020.t000,round,pass clear advantage
d006.s020.t001,advantage,pass round clear
d006.s021.t000,action,really sport spirit part strategic decision favor take advantage allow rule
d006.s021.t001,spirit,action really sport part strategic decision favor take advantage allow rule
d006.s021.t002,part,action really sport spirit strategic decision favor take advantage allow rule
d006.s021.t003,decision,action really sport spirit part strategic favor take advantage allow rule
d006.s021.t004,advantage,action really sport spirit part strategic decision favor take allow rule
d006.s021.t005,rule,action really sport spirit part strategic decision favor take advantage allow
d006.s022.t000,assumption,regard player act order avoid application sanction would clear case legal_fraud rather choose obey
d006.s022.t001,player,regard assumption act order avoid application sanction would clear case legal_fraud rather choose obey
d006.s022.t002,application,regard assumption player act order avoid sanction would clear case legal_fraud rather choose obey
d006.s022.t003,sanction,regard assumption player act order avoid application would clear case legal_fraud rather choose obey
d006.s022.t004,case,regard assumption player act order avoid application sanction would clear legal_fraud rather choose obey
d006.s022.t005,legal_fraud,regard assumption player act order avoid application sanction would clear case rather choose obey
d006.s023.t000,decision,make strategic without avoid punishment
d006.s023.t001,punishment,make strategic decision without avoid
d006.s024.t000,border,although wittiness law fraud diffuse occasion i believe clear case wittiness
d006.s024.t001,wittiness,although border law fraud diffuse occasion i believe clear case wittiness
d006.s024.t002,law,although border wittiness fraud diffuse occasion i believe clear case wittiness
d006.s024.t003,fraud,although border wittiness law diffuse occasion i believe clear case wittiness
d006.s024.t004,occasion,although border wittiness law fraud diffuse i believe clear case wittiness
d006.s024.t005,case,although border wittiness law fraud diffuse occasion i believe clear wittiness
d006.s024.t006,wittiness,although border law fraud diffuse occasion i believe clear case wittiness
d006.s025.t000,controversy,seem arise two factor two auto expulsion way transmission directive carry cause
d006.s025.t001,factor,controversy seem arise two two auto expulsion way transmission directive carry cause
d006.s025.t002,expulsion,controversy seem arise two factor two auto way transmission directive carry cause
d006.s025.t003,way,controversy seem arise two factor two auto expulsion transmission directive carry cause
d006.s025.t004,transmission,controversy seem arise two factor two auto expulsion way directive carry cause
d006.s025.t005,directive,controversy seem arise two factor two auto expulsion way transmission carry cause
d006.s026.t000,damage,bring principle sport action much ethical aesthetic
d006.s026.t001,principle,damage bring sport action much ethical aesthetic
d006.s026.t002,sport,damage bring principle action much ethical aesthetic
d006.s026.t003,action,damage bring principle sport much ethical aesthetic
d007.s000.t000,microbe,arsenic-tolerant raise possibility new type life earth elsewhere
d007.s000.t001,possibility,arsenic-tolerant microbe raise new type life earth elsewhere
d007.s000.t002,type,arsenic-tolerant microbe raise possibility new life earth elsewhere
d007.s001.t000,discovery,strange bacterium use arsenic one nutrient widen scope find new form life earth possibly beyond
d007.s001.t001,bacterium,discovery strange use arsenic one nutrient widen scope find new form life earth possibly beyond
d007.s001.t002,arsenic,discovery strange bacterium use one nutrient widen scope find new form life earth possibly beyond
d007.s001.t003,nutrient,discovery strange bacterium use arsenic one widen scope find new form life earth possibly beyond
d007.s001.t004,scope,discovery strange bacterium use arsenic one nutrient widen find new form life earth possibly beyond
d007.s001.t005,form,discovery strange bacterium use arsenic one nutrient widen scope find new life earth possibly beyond
d007.s002.t000,researcher,discover unusual bacterium earth say show life possibility beyond major element consider essential
d007.s002.t001,bacterium,researcher discover unusual earth say show life possibility beyond major element consider essential
d007.s002.t002,earth,researcher discover unusual bacterium say show life possibility beyond major element consider essential
d007.s002.t003,life,researcher discover unusual bacterium earth say show possibility beyond major element consider essential
d007.s002.t004,possibility,researcher discover unusual bacterium earth say show life beyond major element consider essential
d007.s002.t005,element,researcher discover unusual bacterium earth say show life possibility beyond major consider essential
d007.s003.t000,organism,dual capability
d007.s003.t001,capability,organism dual
d007.s004.t000,phosphorus,grow either arsenic
d007.s004.t001,arsenic,grow either phosphorus
d007.s005.t000,form,make peculiar though fall short truly alien life comment paul c. w. davy arizona state university co-author report appear thursday online edition journal science
d007.s005.t001,life,make peculiar though fall short form truly alien comment paul c. w. davy arizona state university co-author report appear thursday online edition journal science
d007.s005.t002,report,make peculiar though fall short form truly alien life comment paul c. w. davy arizona state university co-author appear thursday online edition journal science
d007.s005.t003,thursday,make peculiar though fall short form truly alien life comment paul c. w. davy arizona state university co-author report appear online edition journal science
d007.s005.t004,edition,make peculiar though fall short form truly alien life comment paul c. w. davy arizona state university co-author report appear thursday online journal science
d007.s005.t005,journal,make peculiar though fall short form truly alien life comment paul c. w. davy arizona state university co-author report appear thursday online edition science
d007.s006.t000,element,six major long consider essential life carbon hydrogen nitrogen oxygen phosphorus sulfur
d007.s006.t001,life,six major element long consider essential carbon hydrogen nitrogen oxygen phosphorus sulfur
d007.s006.t002,carbon,six major element long consider essential life hydrogen nitrogen oxygen phosphorus sulfur
d007.s006.t003,hydrogen,six major element long consider essential life carbon nitrogen oxygen phosphorus sulfur
d007.s006.t004,nitrogen,six major element long consider essential life carbon hydrogen oxygen phosphorus sulfur
d007.s006.t005,oxygen,six major element long consider essential life carbon hydrogen nitrogen phosphorus sulfur
d007.s006.t006,phosphorus,six major element long consider essential life carbon hydrogen nitrogen oxygen sulfur
d007.s006.t007,sulfur,six major element long consider essential life carbon hydrogen nitrogen oxygen phosphorus
d007.s007.t000,researcher,find bacterium discover mono lake calif. able continue grow substitute arsenic phosphorus
d007.s007.t001,bacterium,researcher find discover mono lake calif. able continue grow substitute arsenic phosphorus
d007.s007.t002,calif.,researcher find bacterium discover mono lake able continue grow substitute arsenic phosphorus
d007.s007.t003,arsenic,researcher find bacterium discover mono lake calif. able continue grow substitute phosphorus
d007.s007.t004,phosphorus,researcher find bacterium discover mono lake calif. able continue grow substitute arsenic
d007.s008.t000,report,make wonder else possible say ariel d. anbar arizona state university co-author
d007.s009.t000,find,important search life beyond earth researcher need able recognize life know life look like anbar say
d007.s009.t001,search,find important life beyond earth researcher need able recognize life know life look like anbar say
d007.s009.t002,life,find important search beyond earth researcher need able recognize life know life look like anbar say
d007.s009.t003,earth,find important search life beyond researcher need able recognize life know life look like anbar say
d007.s009.t004,researcher,find important search life beyond earth need able recognize life know life look like anbar say
d007.s009.t005,life,find important search beyond earth researcher need able recognize life know life look like anbar say
d007.s009.t006,life,find important search beyond earth researcher need able recognize life know life look like anbar say
d007.s010.t000,study,focus microbe find earth
d007.s010.t001,microbe,study focus find earth
d007.s010.t002,earth,study focus microbe find
d007.s011.t000,announcement,however news_conference discuss disclose detail find generate widespread speculation internet report would disclose discovery extraterrestrial life
d007.s011.t001,news_conference,however announcement discuss disclose detail find generate widespread speculation internet report would disclose discovery extraterrestrial life
d007.s011.t002,detail,however announcement news_conference discuss disclose find generate widespread speculation internet report would disclose discovery extraterrestrial life
d007.s011.t003,find,however announcement news_conference discuss disclose detail generate widespread speculation internet report would disclose discovery extraterrestrial life
d007.s011.t004,speculation,however announcement news_conference discuss disclose detail find generate widespread internet report would disclose discovery extraterrestrial life
d007.s011.t005,internet,however announcement news_conference discuss disclose detail find generate widespread speculation report would disclose discovery extraterrestrial life
d007.s011.t006,report,however announcement news_conference discuss disclose detail find generate widespread speculation internet would disclose discovery extraterrestrial life
d007.s011.t007,discovery,however announcement news_conference discuss disclose detail find generate widespread speculation internet report would disclose extraterrestrial life
d007.s013.t000,discovery,show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t001,environment,discovery show planetary organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t002,organism,discovery show planetary environment might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t003,element,discovery show planetary environment organism might able use drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t004,biochemistry,discovery show planetary environment organism might able use element drive standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t005,set,discovery show planetary environment organism might able use element drive biochemistry standard element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t006,element,discovery show planetary environment organism might able use drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t007,life,discovery show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary might fixed comment charle cockell professor planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t008,professor,discovery show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell planetary space science research institute open_university milton keyne united_kingdom
d007.s013.t009,space,discovery show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary science research institute open_university milton keyne united_kingdom
d007.s013.t010,science,discovery show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space research institute open_university milton keyne united_kingdom
d007.s013.t011,open_university,discovery show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute milton keyne united_kingdom
d007.s013.t012,united_kingdom,discovery show planetary environment organism might able use element drive biochemistry standard set element think absolutely necessary life might fixed comment charle cockell professor planetary space science research institute open_university milton keyne
d007.s014.t000,part,cockell research team
d007.s014.t001,research,cockell part team
d007.s014.t002,team,cockell part research
d007.s015.t000,work,novel show substitution one element another fundamental biochemistry biochemical structure add cockell
d007.s015.t001,substitution,work novel show one element another fundamental biochemistry biochemical structure add cockell
d007.s015.t002,element,work novel show substitution one another fundamental biochemistry biochemical structure add cockell
d007.s015.t003,biochemistry,work novel show substitution one element another fundamental biochemical structure add cockell
d007.s015.t004,structure,work novel show substitution one element another fundamental biochemistry biochemical add cockell
d007.s016.t000,discovery,n't chance
d007.s017.t000,nasa,felisa wolfe-simon astrobiology institute lead study target mono lake high arsenic level
d007.s017.t001,astrobiology,felisa wolfe-simon nasa institute lead study target mono lake high arsenic level
d007.s017.t002,institute,felisa wolfe-simon nasa astrobiology lead study target mono lake high arsenic level
d007.s017.t003,study,felisa wolfe-simon nasa astrobiology institute lead target mono lake high arsenic level
d007.s017.t004,arsenic,felisa wolfe-simon nasa astrobiology institute lead study target mono lake high level
d007.s017.t005,level,felisa wolfe-simon nasa astrobiology institute lead study target mono lake high arsenic
d007.s018.t000,arsenic,phosphorus chemically similar speculate microbe expose might able substitute one
d007.s018.t001,phosphorus,arsenic chemically similar speculate microbe expose might able substitute one
d007.s018.t002,microbe,arsenic phosphorus chemically similar speculate expose might able substitute one
d007.s019.t000,arsenic,toxic mainly chemical behavior similar phosphorus
d007.s019.t001,chemical,arsenic toxic mainly behavior similar phosphorus
d007.s019.t002,behavior,arsenic toxic mainly chemical similar phosphorus
d007.s019.t003,phosphorus,arsenic toxic mainly chemical behavior similar
d007.s020.t000,result,organism hard_time tell element apart
d007.s020.t001,organism,result hard_time tell element apart
d007.s020.t002,hard_time,result organism tell element apart
d007.s020.t003,element,result organism hard_time tell apart
d007.s021.t000,arsenic,different enough n't work well phosphorus get sort gum work biochemical machinery explain anbar
d007.s021.t001,phosphorus,arsenic different enough n't work well get sort gum work biochemical machinery explain anbar
d007.s021.t002,machinery,arsenic different enough n't work well phosphorus get sort gum work biochemical explain anbar
d007.s022.t000,researcher,collect bacterium know gfaj-1 expose increase concentration arsenic able adapt grow
d007.s022.t001,bacterium,researcher collect know gfaj-1 expose increase concentration arsenic able adapt grow
d007.s022.t002,concentration,researcher collect bacterium know gfaj-1 expose increase arsenic able adapt grow
d007.s022.t003,arsenic,researcher collect bacterium know gfaj-1 expose increase concentration able adapt grow
d007.s023.t000,microbe,grow better phosphorus show live arsenic instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s023.t001,phosphorus,microbe grow better show live arsenic instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s023.t002,arsenic,microbe grow better phosphorus show live instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s023.t003,possibility,microbe grow better phosphorus show live arsenic instead raise life_form use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s023.t004,life_form,microbe grow better phosphorus show live arsenic instead raise possibility use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s023.t005,arsenic,microbe grow better phosphorus show live instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s023.t006,earth,microbe grow better phosphorus show live arsenic instead raise possibility life_form use arsenic could occur naturally either elsewhere another planet moon arsenic common
d007.s023.t007,planet,microbe grow better phosphorus show live arsenic instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another moon arsenic common
d007.s023.t008,moon,microbe grow better phosphorus show live arsenic instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another planet arsenic common
d007.s023.t009,arsenic,microbe grow better phosphorus show live instead raise possibility life_form use arsenic could occur naturally either elsewhere earth another planet moon arsenic common
d007.s024.t000,assistant_professor,jamie s. foster microbiology university florida say idea arsenic could substitute phosphorus n't new never example show work
d007.s024.t001,microbiology,jamie s. foster assistant_professor university florida say idea arsenic could substitute phosphorus n't new never example show work
d007.s024.t002,idea,jamie s. foster assistant_professor microbiology university florida say arsenic could substitute phosphorus n't new never example show work
d007.s024.t003,arsenic,jamie s. foster assistant_professor microbiology university florida say idea could substitute phosphorus n't new never example show work
d007.s024.t004,phosphorus,jamie s. foster assistant_professor microbiology university florida say idea arsenic could substitute n't new never example show work
d007.s024.t005,example,jamie s. foster assistant_professor microbiology university florida say idea arsenic could substitute phosphorus n't new never show work
d007.s025.t000,arsenic,common early time earth say researcher speculate early life_form might use
d007.s025.t001,time,arsenic common early earth say researcher speculate early life_form might use
d007.s025.t002,earth,arsenic common early time say researcher speculate early life_form might use
d007.s025.t003,researcher,arsenic common early time earth say speculate early life_form might use
d007.s025.t004,life_form,arsenic common early time earth say researcher speculate early might use
d007.s026.t000,way,suggest could form life life form early earth say foster part wolfe-simon research team
d007.s026.t001,life,suggest could way form life form early earth say foster part wolfe-simon research team
d007.s026.t002,life,suggest could way form life form early earth say foster part wolfe-simon research team
d007.s026.t003,earth,suggest could way form life life form early say foster part wolfe-simon research team
d007.s026.t004,part,suggest could way form life life form early earth say foster wolfe-simon research team
d007.s026.t005,research,suggest could way form life life form early earth say foster part wolfe-simon team
d007.s026.t006,team,suggest could way form life life form early earth say foster part wolfe-simon research
d007.s027.t000,research,support nasa department_of_energy national_institutes_of_health
d007.s027.t001,nasa,research support department_of_energy national_institutes_of_health
d007.s027.t002,department_of_energy,research support nasa national_institutes_of_health
d007.s027.t003,national_institutes_of_health,research support nasa department_of_energy
d008.s000.t000,routine,democratic
d008.s001.t000,support,democracy latin_america continue edge backing private_enterprise
d008.s001.t001,democracy,support latin_america continue edge backing private_enterprise
d008.s001.t002,latin_america,support democracy continue edge backing private_enterprise
d008.s001.t003,backing,support democracy latin_america continue edge private_enterprise
d008.s001.t004,private_enterprise,support democracy latin_america continue edge backing
d008.s002.t000,crime,become bigger worry unemployment
d008.s002.t001,worry,crime become bigger unemployment
d008.s002.t002,unemployment,crime become bigger worry
d008.s003.t000,brazil,see influential united_states across much region
d008.s003.t001,united_states,brazil see influential across much region
d008.s003.t002,region,brazil see influential united_states across much
d008.s004.t000,finding,latest latinobarómetro poll take country publish exclusively economist
d008.s004.t001,poll,finding latest latinobarómetro take country publish exclusively economist
d008.s004.t002,country,finding latest latinobarómetro poll take publish exclusively economist
d008.s005.t000,poll,take regularly since track change attitude across region
d008.s005.t001,change,poll take regularly since track attitude across region
d008.s005.t002,attitude,poll take regularly since track change across region
d008.s005.t003,region,poll take regularly since track change attitude across
d008.s006.t000,thing,two related stand result year poll take september early october
d008.s006.t001,result,two related thing stand year poll take september early october
d008.s006.t002,year,two related thing stand result poll take september early october
d008.s006.t003,poll,two related thing stand result year take september early october
d008.s006.t004,october,two related thing stand result year poll take september early
d008.s007.t000,latin_america,first fairly sunny mood
d008.s007.t001,mood,first latin_america fairly sunny
d008.s008.t000,second,increase stability attitude towards democracy core institution
d008.s008.t001,stability,second increase attitude towards democracy core institution
d008.s008.t002,attitude,second increase stability towards democracy core institution
d008.s008.t003,democracy,second increase stability attitude towards core institution
d008.s008.t004,institution,second increase stability attitude towards democracy core
d008.s009.t000,support,democracy rise noticeably several country pacific rim south_america see table
d008.s009.t001,democracy,support rise noticeably several country pacific rim south_america see table
d008.s009.t002,country,support democracy rise noticeably several pacific rim south_america see table
d008.s009.t003,south_america,support democracy rise noticeably several country pacific rim see table
d008.s009.t004,table,support democracy rise noticeably several country pacific rim south_america see
d008.s010.t000,example,peru economic_growth average year since support democracy rise low year
d008.s010.t001,peru,example economic_growth average year since support democracy rise low year
d008.s010.t002,economic_growth,example peru average year since support democracy rise low year
d008.s010.t003,year,example peru economic_growth average since support democracy rise low year
d008.s010.t004,support,example peru economic_growth average year since democracy rise low year
d008.s010.t005,democracy,example peru economic_growth average year since support rise low year
d008.s010.t006,low,example peru economic_growth average year since support democracy rise year
d008.s010.t007,year,example peru economic_growth average since support democracy rise low year
d008.s011.t000,mexico,also rise economy recover suffer big drop output last year
d008.s011.t001,economy,also rise mexico recover suffer big drop output last year
d008.s011.t002,drop,also rise mexico economy recover suffer big output last year
d008.s011.t003,output,also rise mexico economy recover suffer big drop last year
d008.s011.t004,year,also rise mexico economy recover suffer big drop output last
d008.s012.t000,half,around respondent mexico brazil region two populous country convinced democrat drag regional average see chart
d008.s012.t001,respondent,around half mexico brazil region two populous country convinced democrat drag regional average see chart
d008.s012.t002,mexico,around half respondent brazil region two populous country convinced democrat drag regional average see chart
d008.s012.t003,brazil,around half respondent mexico region two populous country convinced democrat drag regional average see chart
d008.s012.t004,region,around half respondent mexico brazil two populous country convinced democrat drag regional average see chart
d008.s012.t005,country,around half respondent mexico brazil region two populous convinced democrat drag regional average see chart
d008.s012.t006,democrat,around half respondent mexico brazil region two populous country convinced drag regional average see chart
d008.s012.t007,average,around half respondent mexico brazil region two populous country convinced democrat drag regional see chart
d008.s012.t008,chart,around half respondent mexico brazil region two populous country convinced democrat drag regional average see
d008.s013.t000,respondent,across region pronounce satisfy country democracy work practice figure last year big increase chart
d008.s013.t001,region,respondent across pronounce satisfy country democracy work practice figure last year big increase chart
d008.s013.t002,country,respondent across region pronounce satisfy democracy work practice figure last year big increase chart
d008.s013.t003,democracy,respondent across region pronounce satisfy country work practice figure last year big increase chart
d008.s013.t004,practice,respondent across region pronounce satisfy country democracy work figure last year big increase chart
d008.s013.t005,figure,respondent across region pronounce satisfy country democracy work practice last year big increase chart
d008.s013.t006,year,respondent across region pronounce satisfy country democracy work practice figure last big increase chart
d008.s013.t007,increase,respondent across region pronounce satisfy country democracy work practice figure last year big chart
d008.s013.t008,chart,respondent across region pronounce satisfy country democracy work practice figure last year big increase
d008.s014.t000,confidence,say country congress government last year case sharply respectively
d008.s014.t001,country,say confidence congress government last year case sharply respectively
d008.s014.t002,congress,say confidence country government last year case sharply respectively
d008.s014.t003,government,say confidence country congress last year case sharply respectively
d008.s014.t004,year,say confidence country congress government last case sharply respectively
d008.s014.t005,case,say confidence country congress government last year sharply respectively
d008.s015.t000,decade,ago economic woe latin_america undermine support democracy
d008.s015.t001,woe,decade ago economic latin_america undermine support democracy
d008.s015.t002,latin_america,decade ago economic woe undermine support democracy
d008.s015.t003,support,decade ago economic woe latin_america undermine democracy
d008.s015.t004,democracy,decade ago economic woe latin_america undermine support
d008.s016.t000,world,hold financial crisis probably many latin american country suffer brief recession enjoy strong recovery
d008.s016.t001,country,hold world financial crisis probably many latin american suffer brief recession enjoy strong recovery
d008.s016.t002,recession,hold world financial crisis probably many latin american country suffer brief enjoy strong recovery
d008.s016.t003,recovery,hold world financial crisis probably many latin american country suffer brief recession enjoy strong
d008.s017.t000,addition,stronger social safety_net help shield poor
d008.s017.t001,safety_net,addition stronger social help shield poor
d008.s018.t000,united_nations,economic_commission_for_latin_america report week proportion latin american live poverty rise marginally fall year -rrb-
d008.s018.t001,economic_commission_for_latin_america,united_nations report week proportion latin american live poverty rise marginally fall year -rrb-
d008.s018.t002,week,united_nations economic_commission_for_latin_america report proportion latin american live poverty rise marginally fall year -rrb-
d008.s018.t003,proportion,united_nations economic_commission_for_latin_america report week latin american live poverty rise marginally fall year -rrb-
d008.s018.t004,poverty,united_nations economic_commission_for_latin_america report week proportion latin american live rise marginally fall year -rrb-
d008.s018.t005,year,united_nations economic_commission_for_latin_america report week proportion latin american live poverty rise marginally fall -rrb-
d008.s019.t000,mood,vary widely country country see chart
d008.s019.t001,country,mood vary widely country see chart
d008.s019.t002,country,mood vary widely country see chart
d008.s019.t003,chart,mood vary widely country country see
d008.s020.t000,brazil,strong economic performance popularity outgoing president luiz inácio lulum da silva reflect widely share sense progress
d008.s020.t001,performance,brazil strong economic popularity outgoing president luiz inácio lulum da silva reflect widely share sense progress
d008.s020.t002,popularity,brazil strong economic performance outgoing president luiz inácio lulum da silva reflect widely share sense progress
d008.s020.t003,president,brazil strong economic performance popularity outgoing luiz inácio lulum da silva reflect widely share sense progress
d008.s020.t004,sense,brazil strong economic performance popularity outgoing president luiz inácio lulum da silva reflect widely share progress
d008.s020.t005,progress,brazil strong economic performance popularity outgoing president luiz inácio lulum da silva reflect widely share sense
